2022-06-28 00:00:00,20702.23
2022-06-29 00:00:00,20256.61
2022-06-30 00:00:00,20085.93
2022-07-01 00:00:00,19865.7
2022-07-02 00:00:00,19226.7
2022-07-03 00:00:00,19224.75
2022-07-04 00:00:00,19288.97
2022-07-05 00:00:00,20208.45
2022-07-06 00:00:00,20181.91
2022-07-07 00:00:00,20545.61
2022-07-08 00:00:00,21633.44
2022-07-09 00:00:00,21636.45
2022-07-10 00:00:00,21582.6
2022-07-11 00:00:00,20834.61
2022-07-12 00:00:00,19946.31
2022-07-13 00:00:00,19292.99
2022-07-14 00:00:00,20223.69
2022-07-15 00:00:00,20568.9
2022-07-16 00:00:00,20835.61
2022-07-17 00:00:00,21197.1
2022-07-18 00:00:00,20774.23
2022-07-19 00:00:00,22538.08
2022-07-20 00:00:00,23403.29
2022-07-21 00:00:00,23227.22
2022-07-22 00:00:00,23154.09
2022-07-23 00:00:00,22687.08
2022-07-24 00:00:00,22461.7
2022-07-25 00:00:00,22582.4
2022-07-26 00:00:00,21300.72
2022-07-27 00:00:00,21267.33
2022-07-28 00:00:00,22950.29
2022-07-29 00:00:00,23856.25
2022-07-30 00:00:00,23792.0
2022-07-31 00:00:00,23647.99
2022-08-01 00:00:00,23326.49
2022-08-02 00:00:00,23298.94
2022-08-03 00:00:00,22981.77
2022-08-04 00:00:00,22831.85
2022-08-05 00:00:00,22608.3
2022-08-06 00:00:00,23295.14
2022-08-07 00:00:00,22947.19
2022-08-08 00:00:00,23174.25
2022-08-09 00:00:00,23816.32
2022-08-10 00:00:00,23156.31
2022-08-11 00:00:00,23959.92
2022-08-12 00:00:00,23953.77
2022-08-13 00:00:00,24418.38
2022-08-14 00:00:00,24447.13
2022-08-15 00:00:00,24314.89
2022-08-16 00:00:00,24096.19
2022-08-17 00:00:00,23876.29
2022-08-18 00:00:00,23332.09
2022-08-19 00:00:00,23193.99
2022-08-20 00:00:00,20843.22
2022-08-21 00:00:00,21150.33
2022-08-22 00:00:00,21520.51
2022-08-23 00:00:00,21402.93
2022-08-24 00:00:00,21516.02
2022-08-25 00:00:00,21377.51
2022-08-26 00:00:00,21597.93
2022-08-27 00:00:00,20233.32
2022-08-28 00:00:00,20035.59
2022-08-29 00:00:00,19550.07
2022-08-30 00:00:00,20290.41
2022-08-31 00:00:00,19793.02
2022-09-01 00:00:00,20047.68
2022-09-02 00:00:00,20130.52
2022-09-03 00:00:00,19952.91
2022-09-04 00:00:00,19834.94
2022-09-05 00:00:00,19994.65
2022-09-06 00:00:00,19789.87
2022-09-07 00:00:00,18806.7
2022-09-08 00:00:00,19280.08
2022-09-09 00:00:00,19327.53
2022-09-10 00:00:00,21387.58
2022-09-11 00:00:00,21673.03
2022-09-12 00:00:00,21794.52
2022-09-13 00:00:00,22392.71
2022-09-14 00:00:00,20172.56
2022-09-15 00:00:00,20219.55
2022-09-16 00:00:00,19694.69
2022-09-17 00:00:00,19787.61
2022-09-18 00:00:00,20122.71
2022-09-19 00:00:00,19415.86
2022-09-20 00:00:00,19542.2
2022-09-21 00:00:00,18879.96
2022-09-22 00:00:00,18507.36
2022-09-23 00:00:00,19408.63
2022-09-24 00:00:00,19280.58
2022-09-25 00:00:00,18931.79
2022-09-26 00:00:00,18807.71
2022-09-27 00:00:00,19227.26
2022-09-28 00:00:00,19104.89
2022-09-29 00:00:00,19530.71
2022-09-30 00:00:00,19598.86
2022-10-01 00:00:00,19427.2
2022-10-02 00:00:00,19314.69
2022-10-03 00:00:00,19049.72
2022-10-04 00:00:00,19632.61
2022-10-05 00:00:00,20342.25
2022-10-06 00:00:00,20167.79
2022-10-07 00:00:00,19956.49
2022-10-08 00:00:00,19544.82
2022-10-09 00:00:00,19417.73
2022-10-10 00:00:00,19441.88
2022-10-11 00:00:00,19132.52
2022-10-12 00:00:00,19049.64
2022-10-13 00:00:00,19156.21
2022-10-14 00:00:00,19383.33
2022-10-15 00:00:00,19184.71
2022-10-16 00:00:00,19063.1
2022-10-17 00:00:00,19265.53
2022-10-18 00:00:00,19548.97
2022-10-19 00:00:00,19330.74
2022-10-20 00:00:00,19125.65
2022-10-21 00:00:00,19046.83
2022-10-22 00:00:00,19171.34
2022-10-23 00:00:00,19205.45
2022-10-24 00:00:00,19565.91
2022-10-25 00:00:00,19338.9
2022-10-26 00:00:00,20101.27
2022-10-27 00:00:00,20772.36
2022-10-28 00:00:00,20288.52
2022-10-29 00:00:00,20601.63
2022-10-30 00:00:00,20816.16
2022-10-31 00:00:00,20628.5
2022-11-01 00:00:00,20499.29
2022-11-02 00:00:00,20486.26
2022-11-03 00:00:00,20153.99
2022-11-04 00:00:00,20208.16
2022-11-05 00:00:00,21152.93
2022-11-06 00:00:00,21292.67
2022-11-07 00:00:00,20920.33
2022-11-08 00:00:00,20598.44
2022-11-09 00:00:00,18540.11
2022-11-10 00:00:00,15856.95
2022-11-11 00:00:00,17550.23
2022-11-12 00:00:00,16990.26
2022-11-13 00:00:00,16776.4
2022-11-14 00:00:00,16310.3
2022-11-15 00:00:00,16587.96
2022-11-16 00:00:00,16873.56
2022-11-17 00:00:00,16662.24
2022-11-18 00:00:00,16682.44
2022-11-19 00:00:00,16683.22
2022-11-20 00:00:00,16687.8
2022-11-21 00:00:00,16260.41
2022-11-22 00:00:00,15759.61
2022-11-23 00:00:00,16194.75
2022-11-24 00:00:00,16606.77
2022-11-25 00:00:00,16592.67
2022-11-26 00:00:00,16507.44
2022-11-27 00:00:00,16453.47
2022-11-28 00:00:00,16420.2
2022-11-29 00:00:00,16208.96
2022-11-30 00:00:00,16432.73
2022-12-01 00:00:00,17170.62
2022-12-02 00:00:00,16971.57
2022-12-03 00:00:00,17091.23
2022-12-04 00:00:00,16894.23
2022-12-05 00:00:00,17117.57
2022-12-06 00:00:00,16967.02
2022-12-07 00:00:00,17085.45
2022-12-08 00:00:00,16836.05
2022-12-09 00:00:00,17234.58
2022-12-10 00:00:00,17128.55
2022-12-11 00:00:00,17124.99
2022-12-12 00:00:00,17098.61
2022-12-13 00:00:00,17206.87
2022-12-14 00:00:00,17771.03
2022-12-15 00:00:00,17802.44
2022-12-16 00:00:00,17357.47
2022-12-17 00:00:00,16637.6
2022-12-18 00:00:00,16783.6
2022-12-19 00:00:00,16745.99
2022-12-20 00:00:00,16439.89
2022-12-21 00:00:00,16904.64
2022-12-22 00:00:00,16813.62
2022-12-23 00:00:00,16818.68
2022-12-24 00:00:00,16779.71
2022-12-25 00:00:00,16838.1
2022-12-26 00:00:00,16826.86
2022-12-27 00:00:00,16915.7
2022-12-28 00:00:00,16699.0
2022-12-29 00:00:00,16539.28
2022-12-30 00:00:00,16630.49
2022-12-31 00:00:00,16599.69
2023-01-01 00:00:00,16526.78
2023-01-02 00:00:00,16613.71
2023-01-03 00:00:00,16671.54
2023-01-04 00:00:00,16669.6
2023-01-05 00:00:00,16850.63
2023-01-06 00:00:00,16826.41
2023-01-07 00:00:00,16951.97
2023-01-08 00:00:00,16945.2
2023-01-09 00:00:00,17108.41
2023-01-10 00:00:00,17192.07
2023-01-11 00:00:00,17443.68
2023-01-12 00:00:00,17934.6
2023-01-13 00:00:00,18859.32
2023-01-14 00:00:00,19933.36
2023-01-15 00:00:00,20955.15
2023-01-16 00:00:00,20880.99
2023-01-17 00:00:00,21190.49
2023-01-18 00:00:00,21145.18
2023-01-19 00:00:00,20672.78
2023-01-20 00:00:00,21087.76
2023-01-21 00:00:00,22693.45
2023-01-22 00:00:00,22772.5
2023-01-23 00:00:00,22724.23
2023-01-24 00:00:00,22924.37
2023-01-25 00:00:00,22634.47
2023-01-26 00:00:00,23089.74
2023-01-27 00:00:00,23008.29
2023-01-28 00:00:00,23075.81
